fecha,nieve_original,nieve_transformada,nieve_estacionaria,savi_original,savi_transformada,savi_estacionaria,agua_original,agua_transformada,agua_estacionaria
2015-11-01,2993.8492372222813,8.004649171126376,8.004649171126376,,,,,,
2015-12-01,938.3248074550464,6.845161327228792,6.845161327228792,,,,,,
2016-01-01,350.1875049685739,5.861320283020341,5.861320283020341,,,,,,
2016-02-01,222.4353477853588,5.409122100552633,5.409122100552633,,,,,,
2016-03-01,294.2091444406622,5.687684069349051,5.687684069349051,,,,,,
2016-04-01,72252.99542813344,11.187942904489057,11.187942904489057,,,,,,
2016-05-01,2270.2393032597347,7.7280809100723165,7.7280809100723165,,,,,,
2016-06-01,5581.429435744541,8.627379343373706,8.627379343373706,,,,,,
2016-07-01,56953.50454383689,10.950008062215092,10.950008062215092,0.2307354043587175,0.2307354043587175,,190.83389358352505,190.83389358352505,
2016-08-01,1460.6812083961447,7.287342564820369,7.287342564820369,0.2388348934479496,0.2388348934479496,,209.9437139952376,209.9437139952376,19.109820411712548
2016-09-01,761.9526516852515,6.6371959739005515,6.6371959739005515,0.260540432292688,0.260540432292688,,203.1509521545265,203.1509521545265,-6.792761840711108
2016-10-01,292.9392091415088,5.68337297433096,5.68337297433096,0.3025282174198648,0.3025282174198648,,158.4458544330734,158.4458544330734,-44.705097721453086
2016-11-01,177.18666736249855,5.18283169384541,5.18283169384541,0.3197702241927939,0.3197702241927939,,138.42049571517734,138.42049571517734,-20.02535871789607
2016-12-01,167.14536623476246,5.12482888047539,5.12482888047539,0.3405948329240076,0.3405948329240076,,119.05936802015223,119.05936802015223,-19.361127695025104
2017-01-01,811.229176555942,6.6997825374781295,6.6997825374781295,0.4279764558579772,0.4279764558579772,,220.75560192482243,220.75560192482243,101.6962339046702
2017-02-01,846.6607987044217,6.742480554242148,6.742480554242148,0.4390692524606308,0.4390692524606308,,259.71410346714794,259.71410346714794,38.95850154232551
2017-03-01,3192.756244091606,8.068953009047279,8.068953009047279,0.4471452066626226,0.4471452066626226,,215.35790268691864,215.35790268691864,-44.3562007802293
2017-04-01,4585.367493877078,8.43084359406624,8.43084359406624,0.4035926204571605,0.4035926204571605,,216.026494625847,216.026494625847,0.6685919389283583
2017-05-01,1172.9578448728012,7.068136092479988,7.068136092479988,0.2999492079545077,0.2999492079545077,,246.54872715039636,246.54872715039636,30.522232524549366
2017-06-01,113408.26620716463,11.638758379522724,11.638758379522724,0.2211063999844822,0.2211063999844822,,277.0709596749457,277.0709596749457,30.522232524549338
2017-07-01,43059.27825661942,10.67035623296481,10.67035623296481,0.2164280084781064,0.2164280084781064,,307.59319219949504,307.59319219949504,30.522232524549338
2017-08-01,16784.357606272803,9.72826221429727,9.72826221429727,0.2065719227439858,0.2065719227439858,-0.017955574823352666,263.8883216081624,263.8883216081624,-43.70487059133262
2017-09-01,7311.324727799839,8.897316522404969,8.897316522404969,0.2054351604432297,0.2054351604432297,-0.022842301145494487,125.13261886924232,125.13261886924232,-138.7557027389201
2017-10-01,4160.550286622806,8.333642948886494,8.333642948886494,0.2675916431805485,0.2675916431805485,0.020168697610141978,132.85867091440772,132.85867091440772,7.726052045165403
2017-11-01,1938.6135896754176,7.570244051638606,7.570244051638606,0.28740594400953,0.28740594400953,0.0025722940560524155,141.78990299196664,141.78990299196664,8.931232077558917
2017-12-01,898.3085771185588,6.801626220424814,6.801626220424814,0.3255092965378213,0.3255092965378213,0.017278743797077556,168.3422409376846,168.3422409376846,26.552337945717966
2018-01-01,307.97380401196654,5.7332564966436985,5.7332564966436985,0.3500186791387564,0.3500186791387564,-0.06287224033303451,168.2477617747619,168.2477617747619,-0.09447916292270975
2018-02-01,1400.9224586299254,7.245599758383073,7.245599758383073,0.4345965320726372,0.4345965320726372,0.07348505633122726,285.651960634386,285.651960634386,117.4041988596241
2018-03-01,1969.4422099873327,7.586013268616735,7.586013268616735,0.3955696848162371,0.3955696848162371,-0.04710280145839191,255.07123945519547,255.07123945519547,-30.580721179190533
2018-04-01,2892.9012290052056,7.970360777032362,7.970360777032362,0.3616417173856623,0.3616417173856623,0.009624618774887295,270.7589804899625,270.7589804899625,15.687741034767015
2018-05-01,413.4070840740762,6.0268487855725095,6.0268487855725095,0.3284227484615389,0.3284227484615389,0.0704244435785294,243.4042036835044,243.4042036835044,-27.35477680645809
2018-06-01,824.7933954462657,6.716344615655737,6.716344615655737,0.2591721372748485,0.2591721372748485,0.009592196783335089,204.11866030359243,204.11866030359243,-39.28554337991196
2018-07-01,56510.64836472481,10.942202061632637,10.942202061632637,0.2115498673780532,0.2115498673780532,-0.04294387839041949,160.44823896121156,160.44823896121156,-43.67042134238088
2018-08-01,50131.15526638867,10.82241790287791,10.82241790287791,0.2239240592627802,0.2239240592627802,0.022230277618847577,302.25893746153247,302.25893746153247,141.8106985003209
2018-09-01,27481.72991768081,10.221313083384759,10.221313083384759,0.2438152931233143,0.2438152931233143,0.021027996161290197,235.32462969667645,235.32462969667645,-66.93430776485602
2018-10-01,9098.678178474453,9.115994326876777,9.115994326876777,0.2778044755172531,0.2778044755172531,-0.02816730034337997,241.75868321124383,241.75868321124383,6.434053514567381
2018-11-01,2687.243395662161,7.896643246525187,7.896643246525187,0.3338084167173483,0.3338084167173483,0.03618964037111366,198.51083927093703,198.51083927093703,-43.24784394030681
2018-12-01,702.3298789564292,6.555826026353585,6.555826026353585,0.339658355488776,0.339658355488776,-0.03225341375686358,188.09851741177783,188.09851741177783,-10.412321859159192
2019-01-01,294.20376008373586,5.687665830056226,5.687665830056226,0.3695122886416201,0.3695122886416201,0.005344550551909022,206.06042335683048,206.06042335683048,17.96190594505265
2019-02-01,1221.6623004346352,7.1087859736287795,7.1087859736287795,0.4638633424704477,0.4638633424704477,0.009773200894946765,371.6565590539201,371.6565590539201,165.5961356970896
2019-03-01,714.3122634225787,6.57271917941387,6.57271917941387,0.4197756224275251,0.4197756224275251,-0.005060872786522508,299.51757516168504,299.51757516168504,-72.13898389223505
2019-04-01,1374.2150841733833,7.226365422720949,7.226365422720949,0.3863487727090277,0.3863487727090277,0.0005011177120773924,281.0138379174502,281.0138379174502,-18.503737244234856
2019-05-01,10035.688347165107,9.214002492934707,9.214002492934707,0.3094586169105611,0.3094586169105611,-0.04367118687434318,277.18712408970384,277.18712408970384,-3.826713827746346
2019-06-01,23659.468921312997,10.071560956495448,10.071560956495448,0.2759009999925283,0.2759009999925283,0.03569299426865763,202.43080982038387,202.43080982038387,-74.75631426931997
2019-07-01,7780.615640321675,8.959519261463985,8.959519261463985,0.2555536733673889,0.2555536733673889,0.02727494327165586,222.47982439923877,222.47982439923877,20.049014578854894
2019-08-01,2215.446708495037,7.703660610807884,7.703660610807884,0.2466688485126594,0.2466688485126594,-0.02125901673945646,221.65999355266936,221.65999355266936,-0.8198308465694026
2019-09-01,9001.710321765106,9.105280957845531,9.105280957845531,0.2671006753355623,0.2671006753355623,0.0005405929623688022,192.9264158319312,192.9264158319312,-28.733577720738168
2019-10-01,2883.80901307422,7.967213976776611,7.967213976776611,0.3053871848926168,0.3053871848926168,0.0042973271631156496,162.20076860145153,162.20076860145153,-30.725647230479666
2019-11-01,484.5298683206476,6.185240806581894,6.185240806581894,0.3691315776425437,0.3691315776425437,0.007740451549831717,156.14581272980786,156.14581272980786,-6.054955871643671
2019-12-01,175.38849157939126,5.172688900964797,5.172688900964797,0.3775569658214293,0.3775569658214293,0.002575449407457908,148.46588054704037,148.46588054704037,-7.679932182767487
2020-01-01,290.5900066132909,5.675348728673756,5.675348728673756,0.4196936755881346,0.4196936755881346,0.01228277661386118,173.89227603386763,173.89227603386763,25.42639548682726
2020-02-01,356.8276381679423,5.880051412831315,5.880051412831315,0.4255253188055774,0.4255253188055774,-0.08851941061138474,187.8310958047126,187.8310958047126,13.938819770844958
2020-03-01,2225.2419137738875,7.70807020237892,7.70807020237892,0.4059429262362189,0.4059429262362189,0.024505327473564098,204.1723134427455,204.1723134427455,16.3412176380329
2020-04-01,380.6607366659325,5.944532090079701,5.944532090079701,0.3755477545895294,0.3755477545895294,0.003031678071807875,213.7598019280157,213.7598019280157,9.5874884852702
2020-05-01,260.3334064292504,5.565797011386024,5.565797011386024,0.3246717058240149,0.3246717058240149,0.026014107032952094,227.4208747041748,227.4208747041748,13.661072776159102
2020-06-01,1368.0038018136136,7.221838602358087,7.221838602358087,0.2424826903915038,0.2424826903915038,-0.04863139851447831,182.6655382307546,182.6655382307546,-44.755336473420186
2020-07-01,217.96484653700304,5.388911198836216,5.388911198836216,0.2179528687321207,0.2179528687321207,-0.004182495034243672,163.33831592395546,163.33831592395546,-19.327222306799143
2020-08-01,178.99084501862998,5.192905988589135,5.192905988589135,0.2139307626641049,0.2139307626641049,0.004862718786713682,184.1884610147755,184.1884610147755,20.850145090820035
2020-09-01,15433.438443588166,9.644356554258751,9.644356554258751,0.2327526860369544,0.2327526860369544,-0.001609903450053407,161.1086723936314,161.1086723936314,-23.079788621144104
2020-10-01,2930.453490476459,7.983253650843126,7.983253650843126,0.2640257559762837,0.2640257559762837,-0.007013439617725187,143.0885574352889,143.0885574352889,-18.020114958342504
2020-11-01,614.5354872220151,6.422492599887758,6.422492599887758,0.3032884317797537,0.3032884317797537,-0.0244817169464569,119.97646101741508,119.97646101741508,-23.112096417873815
2020-12-01,222.89751009609697,5.411188402935894,5.411188402935894,0.3126108507517768,0.3126108507517768,0.000897030793137521,127.53617468745664,127.53617468745664,7.55971367004156
2021-01-01,226.20209481168072,5.425839906926325,5.425839906926325,0.3513240260958045,0.3513240260958045,-0.003423534422677621,139.25616412642785,139.25616412642785,11.719989438971211
2021-02-01,164.06966117327016,5.106367573732821,5.106367573732821,0.3502121558879493,0.3502121558879493,-0.006943513425298031,142.4990600514769,142.4990600514769,3.242895925049055
2021-03-01,197.31337641107945,5.289848488677258,5.289848488677258,0.330910581814813,0.330910581814813,0.00028081849622219046,161.59628708582545,161.59628708582545,19.09722703434855
2021-04-01,146.1318766790311,4.991329304872382,4.991329304872382,0.309600972873418,0.309600972873418,0.009085562705294536,174.85064178122371,174.85064178122371,13.254354695398263
2021-05-01,201.86097947883337,5.312520914284972,5.312520914284972,0.2746004781201138,0.2746004781201138,0.015875554012210302,208.56594385312175,208.56594385312175,33.71530207189804
2021-06-01,31546.238216251008,10.35924132741041,10.35924132741041,0.2301947114247273,0.2301947114247273,0.0377832487371246,261.8293849963601,261.8293849963601,53.26344114323834
2021-07-01,28475.436984268672,10.256832251810074,10.256832251810074,0.1940236223946787,0.1940236223946787,-0.011641267370665481,229.02393167715272,229.02393167715272,-32.80545331920737
2021-08-01,28623.228369810186,10.262008783980026,10.262008783980026,0.2016011264165019,0.2016011264165019,0.01159961008983898,217.6468952882232,217.6468952882232,-11.377036388929525
2021-09-01,6142.342281685289,8.723124218590241,8.723124218590241,0.2281133310675475,0.2281133310675475,0.007690281278196098,182.156858238958,182.156858238958,-35.4900370492652
2021-10-01,3031.98776061822,8.01730347227596,8.01730347227596,0.2616231933815214,0.2616231933815214,0.0022367923746446083,146.53380773331807,146.53380773331807,-35.623050505639924
2021-11-01,1027.8880388164537,6.936233924099354,6.936233924099354,0.2963496329584293,0.2963496329584293,-0.004536236226562074,135.52159598931829,135.52159598931829,-11.012211743999785
2021-12-01,576.8420937295895,6.359300637108569,6.359300637108569,0.3438215430412871,0.3438215430412871,0.038149491110834655,155.18195975717603,155.18195975717603,19.660363767857746
2022-01-01,622.1770945359403,6.43483073928534,6.43483073928534,0.4035889880127077,0.4035889880127077,0.02105426962739293,223.7865982694194,223.7865982694194,68.60463851224335
2022-02-01,365.07889395656576,5.902848867430615,5.902848867430615,0.4104605227554098,0.4104605227554098,0.007983404950557271,235.5201358921284,235.5201358921284,11.733537622709008
2022-03-01,1640.166104003177,7.403162307176087,7.403162307176087,0.3962984876777887,0.3962984876777887,0.005139538995515225,233.36608770459927,233.36608770459927,-2.1540481875291277
2022-04-01,323.6365088243572,5.7827061220286655,5.7827061220286655,0.3419341288888939,0.3419341288888939,-0.03305474984749979,235.9114496721373,235.9114496721373,2.5453619675380423
2022-05-01,241.61154807834012,5.491461596689245,5.491461596689245,0.2913176884833415,0.2913176884833415,-0.01561594565224822,246.929897313094,246.929897313094,11.01844764095668
2022-06-01,14438.760825588774,9.577740848984767,9.577740848984767,0.2407810204063034,0.2407810204063034,-0.006130901381651621,225.82709181677453,225.82709181677453,-21.102805496319462
2022-07-01,13815.55204601549,9.533622576035745,9.533622576035745,0.2253808345006248,0.2253808345006248,0.020770903124369994,207.6531722171907,207.6531722171907,-18.173919599583826
2022-08-01,4915.922334344252,8.500438071953504,8.500438071953504,0.2314475018324957,0.2314475018324957,-0.0015108366899522774,181.32787131902492,181.32787131902492,-26.32530089816578
2022-09-01,2632.308668640785,7.875996383404196,7.875996383404196,0.2228463797596317,0.2228463797596317,-0.0351133267239096,149.3049139351615,149.3049139351615,-32.02295738386343
2022-10-01,1266.9514699112997,7.145157861324128,7.145157861324128,0.2403386271614896,0.2403386271614896,-0.016017614912116007,134.2962036402019,134.2962036402019,-15.008710294959599
2022-11-01,477.7011363658205,6.171076470253637,6.171076470253637,0.2848699681072701,0.2848699681072701,0.009804901368872604,146.42821913143018,146.42821913143018,12.132015491228287
2022-12-01,214.63281148990023,5.373577014328973,5.373577014328973,0.3585798919528692,0.3585798919528692,0.02623801376274132,158.5753165184617,158.5753165184617,12.147097387031522
2023-01-01,179.94058509175483,5.198168718215419,5.198168718215419,0.3871635905892077,0.3871635905892077,-0.03118374633508214,152.6977393957266,152.6977393957266,-5.877577122735119
2023-02-01,4385.099981257267,8.386195724262311,8.386195724262311,0.3993298267830395,0.3993298267830395,0.005294701451129757,168.43402520696145,168.43402520696145,15.736285811234865
2023-03-01,3285.6035555877816,8.09760995659039,8.09760995659039,0.3802926370993899,0.3802926370993899,-0.004875154606028553,178.2365111323838,178.2365111323838,9.80248592542236
2023-04-01,939.0078865873082,6.845888265215352,6.845888265215352,0.3508746918410528,0.3508746918410528,0.02494641353055771,181.1329236230073,181.1329236230073,2.896412490623476
2023-05-01,5803.434185971757,8.666377419264634,8.666377419264634,0.3048944535839424,0.3048944535839424,0.004636202148442015,158.10384120986652,158.10384120986652,-23.02908241314077
2023-06-01,2551.932347577017,7.8449979177039335,7.8449979177039335,0.2577201701136065,0.2577201701136065,0.0033623846067021845,200.27521029157964,200.27521029157964,42.171369081713124
2023-07-01,1004.1171528342464,6.912859383683748,6.912859383683748,0.2271552362463698,0.2271552362463698,-0.01516474796155809,201.9371413543123,201.9371413543123,1.6619310627326627
2023-08-01,501.4818938257456,6.219559607096485,6.219559607096485,0.2273385943609287,0.2273385943609287,-0.005883309217312005,197.74202874357735,197.74202874357735,-4.195112610734952
2023-09-01,279.172403414093,5.63540514016638,5.63540514016638,0.2254894101312208,0.2254894101312208,0.006751937843156114,129.65429552358347,129.65429552358347,-68.08773321999388
2023-10-01,181.13248217636448,5.204734346314544,5.204734346314544,0.2523615904316325,0.2523615904316325,0.009379932898553767,72.6217919275344,72.6217919275344,-57.03250359604907
2023-11-01,178.92149484971952,5.192520616029838,5.192520616029838,0.2793971782300521,0.2793971782300521,-0.017495753147360876,49.90610639368306,49.90610639368306,-22.715685533851342
2023-12-01,110.897219351779,4.717580765605902,4.717580765605902,0.2905195105713689,0.2905195105713689,-0.06258759150428234,47.08481443082131,47.08481443082131,-2.82129196286175
2024-01-01,98.43417540699048,4.599495871542753,4.599495871542753,0.3051603841374022,0.3051603841374022,-0.013942825070305143,52.59169505332962,52.59169505332962,5.506880622508312
2024-02-01,1557.6233177579836,7.351558222004584,7.351558222004584,0.3104912549023366,0.3104912549023366,-0.006835365428897455,80.38124190680118,80.38124190680118,27.789546853471556
2024-03-01,211.55072631869984,5.359180671965274,5.359180671965274,0.2864115276369924,0.2864115276369924,-0.0050425375816945395,67.25503210263011,67.25503210263011,-13.126209804171069
2024-04-01,5356.381049796975,8.586230524543524,8.586230524543524,0.2639033933747736,0.2639033933747736,0.00690981099611826,73.35204128865833,73.35204128865833,6.097009186028217
2024-05-01,3840.350367456163,8.253579241956231,8.253579241956231,0.217373515465355,0.217373515465355,-0.0005496396523081981,45.93203275198793,45.93203275198793,-27.420008536670395
2024-06-01,1751.9322278465377,7.469045223504489,7.469045223504489,0.2029331314057825,0.2029331314057825,0.032733899410763434,62.84539461299365,62.84539461299365,16.91336186100572
2024-07-01,1075.7423283787225,6.981695399115453,6.981695399115453,0.1853216021613082,0.1853216021613082,0.012953404622762371,68.97920344444658,68.97920344444658,6.1338088314529315
2024-08-01,742.6443574896122,6.611562906421052,6.611562906421052,0.1820009105798964,0.1820009105798964,-0.003504049695970707,54.585064072866366,54.585064072866366,-14.394139371580216
2024-09-01,366.0222188680753,5.9054223880968495,5.9054223880968495,0.1862838832262268,0.1862838832262268,0.006132156876038297,45.7673268312434,45.7673268312434,-8.817737241622964
2024-10-01,2130.8213255134165,7.664731975729449,7.664731975729449,0.1941187987357339,0.1941187987357339,-0.019037264790904562,40.03181413514359,40.03181413514359,-5.735512696099811
2024-11-01,217.2439677564599,5.3856135551920845,5.3856135551920845,0.2061535578501716,0.2061535578501716,-0.015000828683981948,33.72265612801742,33.72265612801742,-6.309158007126172
2024-12-01,77.74850743973465,4.366259324379903,4.366259324379903,0.2113501859054255,0.2113501859054255,-0.005925704286062844,25.07410469417447,25.07410469417447,-8.64855143384295
2025-01-01,104.1877466400358,4.655746816713916,4.655746816713916,0.2169950160139751,0.2169950160139751,-0.008996043457483727,27.69798651010156,27.69798651010156,2.623881815927092
2025-02-01,174.45868770011774,5.167403617475402,5.167403617475402,0.2169423094719662,0.2169423094719662,-0.005383577306943305,31.49020302437456,31.49020302437456,3.7922165142729973
2025-03-01,163.69832057092765,5.104115440233778,5.104115440233778,0.2190611134461809,0.2190611134461809,0.026198531239558898,33.32471908180242,33.32471908180242,1.8345160574278623
